kind,level,date,time,symbol,price,v1,v2,note
UNDER急増,,2026-08-14,12:31:05,4013,671.0,71.7,18200,安値圏
小口売り連続,WATCH,2026-08-14,12:32:01,2998,497.0,5,,
UNDER急増,,2026-08-14,12:32:05,9145,566.0,42.2,3500,安値圏
小口売り連続,WATCH,2026-08-14,12:32:48,9115,913.0,5,,
小口売り連続,WATCH,2026-08-14,12:35:53,6217,827.0,5,,
小口売り連続,WATCH,2026-08-14,12:37:03,2998,496.0,5,,
小口売り連続,WATCH,2026-08-14,12:48:20,2998,496.0,5,,
小口売り連続,STRONG,2026-08-14,12:50:52,2998,496.0,10,,
小口売り連続,WATCH,2026-08-14,12:53:38,3692,4710.0,5,,
小口売り連続,WATCH,2026-08-14,12:54:10,3963,358.0,5,,
小口売り連続,WATCH,2026-08-14,12:58:11,2998,495.0,5,,
小口売り連続,WATCH,2026-08-14,13:05:34,5707,1077.0,5,,
定期買い集め,STRONG,2026-08-14,13:11:57,5026,,12.1,33,
小口売り連続,WATCH,2026-08-14,13:14:37,4894,5350.0,5,,
小口売り連続,WATCH,2026-08-14,13:15:23,5729,1741.0,5,,
UNDER急増,,2026-08-14,13:30:41,4579,512.0,27.8,10000,安値圏
小口売り連続,WATCH,2026-08-14,13:32:50,4889,1201.0,5,,
小口売り連続,WATCH,2026-08-14,13:33:26,3963,358.0,5,,
小口売り連続,WATCH,2026-08-14,13:39:06,6217,818.0,5,,
UNDER急増,,2026-08-14,13:48:32,9145,567.0,20.5,2500,安値圏
小口売り連続,WATCH,2026-08-14,13:49:49,1514,648.0,5,,
UNDER急増,,2026-08-14,13:50:17,9145,567.0,20.5,2500,安値圏
UNDER急増,,2026-08-14,13:58:21,9145,560.0,20.8,2500,安値圏
UNDER急増,,2026-08-14,14:02:22,9145,536.0,24.4,2000,安値圏
小口売り連続,WATCH,2026-08-14,14:03:01,3692,4730.0,5,,
小口売り連続,WATCH,2026-08-14,14:06:29,3963,359.0,5,,
UNDER急増,,2026-08-14,14:21:25,6228,499.0,82.1,22900,安値圏
小口売り連続,WATCH,2026-08-14,14:27:16,4579,513.0,5,,
小口売り連続,WATCH,2026-08-14,14:35:10,5599,999.0,5,,
小口売り連続,WATCH,2026-08-14,15:01:06,2998,516.0,5,,
小口売り連続,WATCH,2026-08-14,15:10:05,5724,3000.0,5,,
小口売り連続,STRONG,2026-08-14,15:13:12,5724,2990.0,10,,
小口売り連続,WATCH,2026-08-14,15:14:31,9256,1160.0,5,,
小口売り連続,WATCH,2026-08-14,15:24:09,2998,500.0,5,,
UNDER急増,,2026-08-17,09:01:33,7794,944.0,25.8,25900,安値圏
UNDER急増,,2026-08-17,09:01:43,9556,2074.0,37.4,5500,安値圏
UNDER急増,,2026-08-17,09:01:47,3449,4085.0,20.1,7000,安値圏
UNDER急増,,2026-08-17,09:02:02,4422,589.0,94.2,16200,安値圏
UNDER急増,,2026-08-17,09:02:33,5590,680.0,61.4,26600,安値圏
UNDER急増,,2026-08-17,09:02:38,5597,1264.0,32.1,6100,安値圏
UNDER急増,,2026-08-17,09:03:09,5599,987.0,25.5,6400,安値圏
UNDER急増,,2026-08-17,09:03:35,7794,950.0,22.5,24100,安値圏
UNDER急増,,2026-08-17,09:03:37,5590,685.0,57.8,27300,安値圏
UNDER急増,,2026-08-17,09:04:36,7794,945.0,25.5,26600,安値圏
UNDER急増,,2026-08-17,09:05:36,7794,935.0,27.5,25900,安値圏
UNDER急増,,2026-08-17,09:07:02,2998,478.0,28.4,38500,安値圏
定期買い集め,WATCH,2026-08-17,09:07:13,5590,,6.0,23,
UNDER急増,,2026-08-17,09:07:54,7794,944.0,23.0,24900,安値圏
UNDER急増,,2026-08-17,09:08:04,2998,480.0,28.7,38500,安値圏
小口売り連続,WATCH,2026-08-17,09:08:20,3930,739.0,5,,
小口売り連続,WATCH,2026-08-17,09:10:34,1885,2234.0,5,,
UNDER急増,,2026-08-17,09:11:49,5132,2000.0,36.5,5700,安値圏
UNDER急増,,2026-08-17,09:13:24,5590,685.0,61.6,28200,安値圏
UNDER急増,,2026-08-17,09:14:41,4888,337.0,60.7,86300,安値圏
UNDER急増,,2026-08-17,09:15:12,4418,937.0,55.6,37500,安値圏
UNDER急増,,2026-08-17,09:15:32,5599,975.0,38.3,7200,安値圏
UNDER急増,,2026-08-17,09:16:31,5590,686.0,49.0,26600,安値圏
UNDER急増,,2026-08-17,09:16:34,7794,940.0,22.4,22700,安値圏
UNDER急増,,2026-08-17,09:16:34,9556,2055.0,29.9,5300,安値圏
小口売り連続,WATCH,2026-08-17,09:16:54,3449,4105.0,5,,
UNDER急増,,2026-08-17,09:18:33,4840,549.0,66.8,12300,安値圏
小口売り連続,WATCH,2026-08-17,09:19:11,4414,1067.0,5,,
小口売り連続,WATCH,2026-08-17,09:22:07,4889,1314.0,5,,
定期買い集め,WATCH,2026-08-17,09:25:15,4414,,7.7,20,
定期買い集め,STRONG,2026-08-17,09:27:48,4414,,13.6,34,
UNDER急増,,2026-08-17,09:28:33,4840,540.0,48.2,9200,安値圏
定期買い集め,STRONG,2026-08-17,09:28:36,6580,,10.1,53,
小口売り連続,WATCH,2026-08-17,09:35:15,4579,542.0,5,,
小口売り連続,WATCH,2026-08-17,09:35:50,3449,4135.0,5,,
小口売り連続,WATCH,2026-08-17,09:37:23,4418,960.0,5,,
定期買い集め,WATCH,2026-08-17,09:38:29,4013,,5.2,22,
小口売り連続,WATCH,2026-08-17,09:38:29,6217,933.0,5,,
小口売り連続,WATCH,2026-08-17,09:41:07,5707,1144.0,5,,
小口売り連続,WATCH,2026-08-17,09:41:31,4418,952.0,5,,
小口売り連続,WATCH,2026-08-17,09:47:09,5262,1147.0,5,,
UNDER急増,,2026-08-17,09:47:18,5817,1017.0,33.2,10700,安値圏
小口売り連続,WATCH,2026-08-17,09:49:07,7034,374.0,5,,
UNDER急増,,2026-08-17,09:51:38,7794,924.0,29.0,25900,安値圏
小口売り連続,WATCH,2026-08-17,09:52:08,5707,1120.0,5,,
小口売り連続,WATCH,2026-08-17,09:52:49,5707,1111.0,5,,
小口売り連続,WATCH,2026-08-17,09:53:15,2998,510.0,5,,
UNDER急増,,2026-08-17,09:53:20,9238,404.0,78.7,12900,安値圏
小口売り連続,WATCH,2026-08-17,09:59:18,5262,1142.0,5,,
小口売り連続,WATCH,2026-08-17,10:10:58,6217,902.0,5,,
小口売り連続,WATCH,2026-08-17,10:11:00,3449,4180.0,5,,
小口売り連続,WATCH,2026-08-17,10:16:25,1885,2122.0,5,,
UNDER急増,,2026-08-17,10:16:31,4422,581.0,94.4,17000,安値圏
UNDER急増,,2026-08-17,10:17:44,4075,896.0,20.4,2200,安値圏
小口売り連続,WATCH,2026-08-17,10:33:17,4894,5490.0,5,,
小口売り連続,WATCH,2026-08-17,10:51:21,6217,936.0,5,,
小口売り連続,WATCH,2026-08-17,11:06:10,3449,4215.0,5,,
小口売り連続,WATCH,2026-08-17,11:27:31,5590,681.0,5,,
小口売り連続,WATCH,2026-08-17,11:27:46,1514,652.0,5,,
UNDER急増,,2026-08-17,12:26:03,4199,793.0,47.6,2000,安値圏
小口売り連続,WATCH,2026-08-17,12:30:01,9337,1425.0,5,,
UNDER急増,,2026-08-17,12:31:07,4013,677.0,68.5,18500,安値圏
小口売り連続,WATCH,2026-08-17,12:31:23,5262,1140.0,5,,
UNDER急増,,2026-08-17,12:33:06,5132,1967.0,29.7,5400,安値圏
定期買い集め,STRONG,2026-08-17,12:35:24,4013,,10.4,41,
UNDER急増,,2026-08-17,12:37:17,9238,404.0,213.0,16400,安値圏
小口売り連続,WATCH,2026-08-17,12:42:46,6217,933.0,5,,
小口売り連続,WATCH,2026-08-17,12:43:10,1514,647.0,5,,
小口売り連続,WATCH,2026-08-17,12:43:32,4418,953.0,5,,
小口売り連続,WATCH,2026-08-17,12:48:24,5262,1133.0,5,,
小口売り連続,WATCH,2026-08-17,12:55:19,6580,847.0,5,,
小口売り連続,WATCH,2026-08-17,13:00:14,6217,915.0,5,,
小口売り連続,WATCH,2026-08-17,13:03:27,6217,916.0,5,,
小口売り連続,WATCH,2026-08-17,13:04:22,4418,954.0,5,,
小口売り連続,WATCH,2026-08-17,13:05:01,5590,677.0,5,,
小口売り連続,WATCH,2026-08-17,13:12:01,1885,2118.0,5,,
小口売り連続,WATCH,2026-08-17,13:39:21,4418,967.0,5,,
小口売り連続,WATCH,2026-08-17,13:49:00,5590,676.0,5,,
UNDER急増,,2026-08-17,14:01:02,9238,404.0,67.2,12900,安値圏
小口売り連続,WATCH,2026-08-17,14:06:28,2216,1093.0,5,,
小口売り連続,WATCH,2026-08-17,14:07:29,4013,681.0,5,,
小口売り連続,WATCH,2026-08-17,14:10:38,5262,1127.0,5,,
小口売り連続,WATCH,2026-08-17,14:20:54,5262,1126.0,5,,
小口売り連続,WATCH,2026-08-17,14:21:02,5132,1971.0,5,,
小口売り連続,WATCH,2026-08-17,14:24:41,5591,840.0,5,,
小口売り連続,WATCH,2026-08-17,14:33:04,4418,966.0,5,,
小口売り連続,WATCH,2026-08-17,14:34:51,6217,940.0,5,,
小口売り連続,WATCH,2026-08-17,14:50:21,9256,1217.0,5,,
小口売り連続,WATCH,2026-08-17,14:53:58,5590,679.0,5,,
小口売り連続,WATCH,2026-08-17,15:00:19,6217,930.0,5,,
小口売り連続,STRONG,2026-08-17,15:01:42,6217,926.0,10,,
小口売り連続,WATCH,2026-08-17,15:04:27,5590,678.0,5,,
小口売り連続,WATCH,2026-08-17,15:06:41,4013,677.0,5,,
小口売り連続,WATCH,2026-08-17,15:09:27,5262,1127.0,5,,
小口売り連続,WATCH,2026-08-17,15:16:31,6580,858.0,5,,
小口売り連続,WATCH,2026-08-17,15:20:30,5590,678.0,5,,
小口売り連続,WATCH,2026-08-17,15:23:44,5262,1124.0,5,,
定期買い集め,WATCH,2026-08-17,15:24:20,9256,,7.1,35,
小口売り連続,WATCH,2026-08-17,15:24:30,3449,4195.0,5,,
小口売り連続,WATCH,2026-08-17,15:24:33,2216,1092.0,5,,
UNDER急増,,2026-08-18,09:04:43,4840,538.0,67.9,12900,安値圏
UNDER急増,,2026-08-18,09:04:44,5034,2100.0,32.5,6400,安値圏
UNDER急増,,2026-08-18,09:05:04,4579,530.0,109.1,46700,安値圏
小口売り連続,WATCH,2026-08-18,09:05:26,4889,1293.0,5,,
UNDER急増,,2026-08-18,09:05:31,4013,675.0,81.2,19400,安値圏
UNDER急増,,2026-08-18,09:06:13,5590,681.0,95.2,29900,安値圏
UNDER急増,,2026-08-18,09:07:22,5590,678.0,79.1,28700,安値圏
UNDER急増,,2026-08-18,09:08:56,5590,677.0,76.9,27000,安値圏
定期買い集め,WATCH,2026-08-18,09:13:10,3449,,9.0,38,
定期買い集め,WATCH,2026-08-18,09:14:25,5262,,7.5,109,
小口売り連続,WATCH,2026-08-18,09:15:23,4013,676.0,5,,
小口売り連続,WATCH,2026-08-18,09:18:48,4889,1305.0,5,,
定期買い集め,WATCH,2026-08-18,09:23:42,4414,,5.6,46,
小口売り連続,WATCH,2026-08-18,09:32:27,3692,4870.0,5,,
UNDER急増,,2026-08-18,09:32:39,5599,990.0,22.6,8400,安値圏
UNDER急増,,2026-08-18,09:34:02,4199,801.0,57.9,8100,安値圏
定期買い集め,STRONG,2026-08-18,09:34:08,4013,,13.1,43,
UNDER急増,,2026-08-18,09:34:30,4263,550.0,47.9,23300,安値圏
UNDER急増,,2026-08-18,09:37:24,4263,545.0,43.6,22000,安値圏
小口売り連続,WATCH,2026-08-18,09:42:35,4889,1295.0,5,,
小口売り連続,WATCH,2026-08-18,09:53:22,3747,428.0,5,,
小口売り連続,WATCH,2026-08-18,09:58:09,6217,902.0,5,,
UNDER急増,,2026-08-18,10:03:22,9238,403.0,82.4,13100,安値圏
小口売り連続,WATCH,2026-08-18,10:05:31,3963,352.0,5,,
小口売り連続,WATCH,2026-08-18,10:08:53,6217,899.0,5,,
小口売り連続,WATCH,2026-08-18,10:16:49,4889,1302.0,5,,
UNDER急増,,2026-08-18,10:20:38,9238,403.0,88.5,13100,安値圏
小口売り連続,WATCH,2026-08-18,10:23:15,4418,988.0,5,,
小口売り連続,WATCH,2026-08-18,10:25:20,3692,4940.0,5,,
小口売り連続,WATCH,2026-08-18,10:33:57,4894,5260.0,5,,
小口売り連続,WATCH,2026-08-18,10:34:39,2998,526.0,5,,
定期買い集め,STRONG,2026-08-18,10:37:36,4414,,10.0,73,
小口売り連続,WATCH,2026-08-18,10:40:07,4418,984.0,5,,
小口売り連続,WATCH,2026-08-18,10:42:01,3449,4265.0,5,,
小口売り連続,WATCH,2026-08-18,10:42:48,3692,4900.0,5,,
UNDER急増,,2026-08-18,10:51:27,6217,884.0,39.0,14900,安値圏
小口売り連続,WATCH,2026-08-18,11:04:32,1885,2132.0,5,,
小口売り連続,WATCH,2026-08-18,11:11:25,7794,959.0,5,,
小口売り連続,WATCH,2026-08-18,11:12:14,1885,2125.0,5,,
UNDER急増,,2026-08-18,12:26:16,9556,2101.0,21.6,2400,安値圏
小口売り連続,WATCH,2026-08-18,12:30:59,4378,505.0,5,,
UNDER急増,,2026-08-18,12:31:07,3930,753.0,76.9,20000,安値圏
UNDER急増,,2026-08-18,12:31:17,3449,4080.0,20.2,6300,安値圏
UNDER急増,,2026-08-18,12:31:21,6620,715.0,124.4,32100,安値圏
UNDER急増,,2026-08-18,12:31:27,7794,946.0,23.8,25800,安値圏
UNDER急増,,2026-08-18,12:31:44,4422,584.0,117.3,16300,安値圏
UNDER急増,,2026-08-18,12:32:03,6228,505.0,53.2,22200,安値圏
UNDER急増,,2026-08-18,12:32:15,9556,2085.0,24.8,5700,安値圏
UNDER急増,,2026-08-18,12:32:42,5132,1996.0,29.5,5400,安値圏
UNDER急増,,2026-08-18,12:32:50,9238,400.0,235.8,15800,安値圏
UNDER急増,,2026-08-18,12:33:24,5729,1788.0,54.7,11600,安値圏
UNDER急増,,2026-08-18,12:43:46,5599,985.0,27.5,8300,安値圏
小口売り連続,WATCH,2026-08-18,12:58:17,1514,661.0,5,,
UNDER急増,,2026-08-18,13:15:16,5132,1996.0,30.9,5900,安値圏
定期買い集め,WATCH,2026-08-18,13:23:56,6580,,8.8,38,
小口売り連続,WATCH,2026-08-18,13:43:57,3692,4775.0,5,,
小口売り連続,WATCH,2026-08-18,13:43:58,4888,338.0,5,,
定期買い集め,STRONG,2026-08-18,13:48:54,6580,,10.3,44,
小口売り連続,WATCH,2026-08-18,13:53:00,1514,665.0,5,,
小口売り連続,WATCH,2026-08-18,13:55:55,3692,4740.0,5,,
小口売り連続,WATCH,2026-08-18,14:14:55,3449,4110.0,5,,
UNDER急増,,2026-08-18,14:18:24,4199,800.0,61.3,7600,安値圏
小口売り連続,WATCH,2026-08-18,14:21:59,4889,1318.0,5,,
UNDER急増,,2026-08-18,14:25:53,2998,515.0,38.0,38300,安値圏
小口売り連続,WATCH,2026-08-18,14:33:20,5707,1116.0,5,,
UNDER急増,,2026-08-18,14:41:42,5132,1983.0,29.8,5400,安値圏
UNDER急増,,2026-08-18,14:48:52,4894,5150.0,21.9,5800,安値圏
小口売り連続,WATCH,2026-08-18,14:51:06,3449,3990.0,5,,
小口売り連続,WATCH,2026-08-18,14:55:11,5707,1118.0,5,,
小口売り連続,WATCH,2026-08-18,15:02:19,4013,676.0,5,,
小口売り連続,WATCH,2026-08-18,15:02:34,3449,3970.0,5,,
小口売り連続,WATCH,2026-08-18,15:07:52,5034,2071.0,5,,
小口売り連続,WATCH,2026-08-18,15:18:40,5262,1144.0,5,,
小口売り連続,WATCH,2026-08-18,15:20:45,3449,3985.0,5,,
UNDER急増,,2026-08-19,09:05:18,4013,673.0,126.2,21200,安値圏
UNDER急増,,2026-08-19,09:05:30,4395,660.0,74.3,18800,安値圏
UNDER急増,,2026-08-19,09:06:38,9256,1175.0,22.7,7800,安値圏
UNDER急増,,2026-08-19,09:06:54,6433,1011.0,20.6,7800,安値圏
小口売り連続,WATCH,2026-08-19,09:06:54,4889,1281.0,5,,
UNDER急増,,2026-08-19,09:08:53,4288,450.0,21.6,1900,安値圏
UNDER急増,,2026-08-19,09:09:14,6433,1007.0,24.9,9500,安値圏
UNDER急増,,2026-08-19,09:09:21,4199,797.0,65.1,6900,安値圏
小口売り連続,WATCH,2026-08-19,09:09:44,5597,1309.0,5,,
小口売り連続,WATCH,2026-08-19,09:11:15,1514,648.0,5,,
UNDER急増,,2026-08-19,09:11:21,6217,838.0,47.9,12600,安値圏
小口売り連続,WATCH,2026-08-19,09:11:59,1514,649.0,5,,
UNDER急増,,2026-08-19,09:12:41,6228,491.0,59.0,22700,安値圏
UNDER急増,,2026-08-19,09:13:02,4422,571.0,87.2,16300,安値圏
小口売り連続,WATCH,2026-08-19,09:13:30,1885,2030.0,5,,
UNDER急増,,2026-08-19,09:14:05,5817,998.0,40.1,10300,安値圏
UNDER急増,,2026-08-19,09:14:28,4840,531.0,31.2,4800,安値圏
UNDER急増,,2026-08-19,09:15:54,3930,744.0,111.3,21700,安値圏
UNDER急増,,2026-08-19,09:17:26,5817,994.0,42.4,10300,安値圏
定期買い集め,WATCH,2026-08-19,09:17:47,7794,,5.0,108,
UNDER急増,,2026-08-19,09:17:48,5597,1304.0,23.4,6800,安値圏
UNDER急増,,2026-08-19,09:18:10,5591,791.0,33.9,3900,安値圏
UNDER急増,,2026-08-19,09:18:25,6217,838.0,51.2,12700,安値圏
UNDER急増,,2026-08-19,09:19:25,5591,791.0,33.9,3900,安値圏
UNDER急増,,2026-08-19,09:22:39,4570,1011.0,29.9,17100,安値圏
UNDER急増,,2026-08-19,09:24:36,4418,948.0,47.7,21000,安値圏
UNDER急増,,2026-08-19,09:24:43,4013,672.0,117.1,21200,安値圏
UNDER急増,,2026-08-19,09:28:35,6217,842.0,37.7,11900,安値圏
UNDER急増,,2026-08-19,09:30:38,6217,843.0,41.1,12400,安値圏
小口売り連続,WATCH,2026-08-19,09:31:28,4013,673.0,5,,
UNDER急増,,2026-08-19,09:33:11,7794,951.0,23.3,25900,安値圏
UNDER急増,,2026-08-19,09:34:13,7794,951.0,23.6,26200,安値圏
UNDER急増,,2026-08-19,09:36:57,6580,849.0,26.2,8100,安値圏
小口売り連続,WATCH,2026-08-19,09:41:29,3692,4640.0,5,,
小口売り連続,WATCH,2026-08-19,09:44:38,1514,652.0,5,,
小口売り連続,WATCH,2026-08-19,09:47:15,4894,5020.0,5,,
UNDER急増,,2026-08-19,09:47:56,9238,395.0,146.1,13000,安値圏
小口売り連続,WATCH,2026-08-19,09:48:24,5262,1141.0,5,,
小口売り連続,WATCH,2026-08-19,09:48:33,4889,1310.0,5,,
小口売り連続,WATCH,2026-08-19,09:48:37,7794,953.0,5,,
小口売り連続,WATCH,2026-08-19,09:54:27,1885,2015.0,5,,
小口売り連続,WATCH,2026-08-19,09:54:33,1514,651.0,5,,
小口売り連続,WATCH,2026-08-19,09:55:00,1514,651.0,5,,
小口売り連続,WATCH,2026-08-19,09:55:50,1514,650.0,5,,
UNDER急増,,2026-08-19,09:57:17,3449,3855.0,24.8,7300,安値圏
定期買い集め,WATCH,2026-08-19,09:59:19,4013,,9.6,182,
小口売り連続,WATCH,2026-08-19,10:01:05,3803,522.0,5,,
小口売り連続,WATCH,2026-08-19,10:01:15,5707,1072.0,5,,
小口売り連続,WATCH,2026-08-19,10:01:58,4418,995.0,5,,
小口売り連続,WATCH,2026-08-19,10:12:37,4418,1000.0,5,,
UNDER急増,,2026-08-19,10:14:11,3963,350.0,67.6,29600,安値圏
小口売り連続,WATCH,2026-08-19,10:15:41,1514,650.0,5,,
小口売り連続,STRONG,2026-08-19,10:16:14,1514,650.0,10,,
小口売り連続,WATCH,2026-08-19,10:19:31,5707,1074.0,5,,
UNDER急増,,2026-08-19,10:20:03,6620,697.0,131.3,32300,安値圏
定期買い集め,STRONG,2026-08-19,10:21:57,4414,,12.7,20,
UNDER急増,,2026-08-19,10:22:34,6580,843.0,26.1,8400,安値圏
小口売り連続,WATCH,2026-08-19,10:33:08,5707,1082.0,5,,
UNDER急増,,2026-08-19,10:34:11,6620,698.0,120.4,31900,安値圏
UNDER急増,,2026-08-19,10:34:41,5599,977.0,24.0,9500,安値圏
定期買い集め,WATCH,2026-08-19,10:37:00,6580,,6.2,35,
UNDER急増,,2026-08-19,10:39:17,6580,844.0,27.2,8800,安値圏
小口売り連続,WATCH,2026-08-19,10:39:49,4889,1302.0,5,,
小口売り連続,WATCH,2026-08-19,10:41:24,1514,645.0,5,,
小口売り連続,WATCH,2026-08-19,10:43:14,1514,644.0,5,,
小口売り連続,WATCH,2026-08-19,10:44:26,1514,643.0,5,,
小口売り連続,WATCH,2026-08-19,10:45:12,1514,643.0,5,,
小口売り連続,STRONG,2026-08-19,10:45:32,1514,643.0,10,,
小口売り連続,WATCH,2026-08-19,10:46:37,4888,336.0,5,,
小口売り連続,WATCH,2026-08-19,10:54:35,4888,335.0,5,,
小口売り連続,WATCH,2026-08-19,10:55:16,2216,1080.0,5,,
小口売り連続,WATCH,2026-08-19,10:56:13,4013,662.0,5,,
小口売り連続,WATCH,2026-08-19,11:07:44,1514,642.0,5,,
小口売り連続,WATCH,2026-08-19,11:09:03,6217,910.0,5,,
小口売り連続,WATCH,2026-08-19,11:10:33,4075,885.0,5,,
小口売り連続,WATCH,2026-08-19,11:11:12,5817,990.0,5,,
小口売り連続,WATCH,2026-08-19,11:12:03,6217,904.0,5,,
小口売り連続,WATCH,2026-08-19,11:12:39,9256,1154.0,5,,
定期買い集め,STRONG,2026-08-19,11:13:16,6580,,10.3,56,
小口売り連続,WATCH,2026-08-19,11:15:52,4395,650.0,5,,
小口売り連続,WATCH,2026-08-19,11:16:24,3692,4620.0,5,,
小口売り連続,STRONG,2026-08-19,11:18:16,5817,987.0,10,,
UNDER急増,,2026-08-19,11:19:47,6620,697.0,111.5,31900,安値圏
小口売り連続,WATCH,2026-08-19,11:20:13,4418,1001.0,5,,
UNDER急増,,2026-08-19,12:05:06,9256,1157.0,20.3,4000,安値圏
UNDER急増,,2026-08-19,12:05:24,4013,658.0,21.6,1900,安値圏
UNDER急増,,2026-08-19,12:05:31,5591,784.0,25.8,2300,安値圏
UNDER急増,,2026-08-19,12:13:54,7794,935.0,20.8,15800,安値圏
UNDER急増,,2026-08-19,12:20:04,9238,384.0,33.3,700,安値圏
UNDER急増,,2026-08-19,12:26:59,4199,795.0,30.0,1200,安値圏
小口売り連続,WATCH,2026-08-19,12:30:02,4199,792.0,5,,
小口売り連続,WATCH,2026-08-19,12:30:03,5287,860.0,5,,
UNDER急増,,2026-08-19,12:31:05,9556,2080.0,25.5,5600,安値圏
UNDER急増,,2026-08-19,12:31:57,4013,661.0,104.1,20500,安値圏
UNDER急増,,2026-08-19,12:31:57,5599,975.0,22.9,8900,安値圏
UNDER急増,,2026-08-19,12:33:42,5599,971.0,22.7,8900,安値圏
UNDER急増,,2026-08-19,12:33:51,3930,745.0,96.1,19700,安値圏
小口売り連続,WATCH,2026-08-19,12:35:28,6433,1004.0,5,,
UNDER急増,,2026-08-19,12:35:56,6580,837.0,50.9,13500,安値圏
UNDER急増,,2026-08-19,12:36:33,4075,881.0,52.7,4900,安値圏
小口売り連続,WATCH,2026-08-19,12:45:11,4570,1012.0,5,,
小口売り連続,WATCH,2026-08-19,12:45:43,3803,530.0,5,,
小口売り連続,WATCH,2026-08-19,12:48:11,6433,1001.0,5,,
小口売り連続,WATCH,2026-08-19,12:53:27,4418,1027.0,5,,
小口売り連続,WATCH,2026-08-19,12:59:46,4579,563.0,5,,
UNDER急増,,2026-08-19,13:04:18,6620,699.0,108.1,31900,安値圏
小口売り連続,WATCH,2026-08-19,13:05:27,1885,1995.0,5,,
小口売り連続,WATCH,2026-08-19,13:12:41,6228,494.0,5,,
小口売り連続,WATCH,2026-08-19,13:15:39,3692,4640.0,5,,
小口売り連続,WATCH,2026-08-19,13:19:15,1514,639.0,5,,
UNDER急増,,2026-08-19,13:19:24,3963,341.0,114.0,40000,安値圏
小口売り連続,WATCH,2026-08-19,13:20:08,5729,1747.0,5,,
小口売り連続,WATCH,2026-08-19,13:20:25,4013,658.0,5,,
UNDER急増,,2026-08-19,13:22:20,3963,341.0,99.2,38600,安値圏
小口売り連続,WATCH,2026-08-19,13:23:02,1514,639.0,5,,
小口売り連続,STRONG,2026-08-19,13:24:03,3692,4625.0,10,,
小口売り連続,WATCH,2026-08-19,13:24:13,3803,525.0,5,,
小口売り連続,WATCH,2026-08-19,13:33:04,3449,3785.0,5,,
UNDER急増,,2026-08-19,13:33:24,5599,974.0,22.5,8900,安値圏
小口売り連続,WATCH,2026-08-19,13:34:12,1885,1982.0,5,,
小口売り連続,STRONG,2026-08-19,13:37:06,5287,854.0,10,,
小口売り連続,WATCH,2026-08-19,13:40:19,4894,4845.0,5,,
UNDER急増,,2026-08-19,13:41:36,6580,843.0,29.9,9500,安値圏
UNDER急増,,2026-08-19,13:42:19,2998,500.0,45.3,38500,安値圏
小口売り連続,WATCH,2026-08-19,13:47:00,9556,2073.0,5,,
UNDER急増,,2026-08-19,13:49:40,2998,501.0,45.2,38500,安値圏
小口売り連続,WATCH,2026-08-19,13:53:02,4888,330.0,5,,
UNDER急増,,2026-08-19,13:53:12,4570,999.0,35.3,14700,安値圏
UNDER急増,,2026-08-19,13:56:32,1885,1980.0,108.2,94700,安値圏
小口売り連続,WATCH,2026-08-19,13:59:39,1514,639.0,5,,
UNDER急増,,2026-08-19,14:00:09,4570,1001.0,34.6,15600,安値圏
小口売り連続,WATCH,2026-08-19,14:06:28,2216,1078.0,5,,
小口売り連続,WATCH,2026-08-19,14:08:45,4894,4880.0,5,,
小口売り連続,WATCH,2026-08-19,14:14:36,5132,1976.0,5,,
小口売り連続,WATCH,2026-08-19,14:17:55,3692,4605.0,5,,
小口売り連続,WATCH,2026-08-19,14:25:05,5707,1051.0,5,,
小口売り連続,WATCH,2026-08-19,14:34:53,6433,991.0,5,,
小口売り連続,WATCH,2026-08-19,14:42:00,1885,1979.0,5,,
UNDER急増,,2026-08-19,14:44:07,1885,1981.0,105.6,94800,安値圏
UNDER急増,,2026-08-19,14:47:06,6580,834.0,29.5,9500,安値圏
UNDER急増,,2026-08-19,14:48:41,6433,997.0,24.9,10300,安値圏
小口売り連続,WATCH,2026-08-19,14:50:36,5817,976.0,5,,
UNDER急増,,2026-08-19,14:56:31,6228,491.0,67.2,22100,安値圏
UNDER急増,,2026-08-19,14:56:49,6433,997.0,23.4,10300,安値圏
UNDER急増,,2026-08-19,15:02:52,4570,1000.0,35.0,15600,安値圏
小口売り連続,WATCH,2026-08-19,15:06:58,6433,995.0,5,,
UNDER急増,,2026-08-19,15:07:09,4570,1000.0,33.3,15600,安値圏
小口売り連続,WATCH,2026-08-19,15:13:22,4418,1029.0,5,,
小口売り連続,WATCH,2026-08-19,15:14:43,2216,1077.0,5,,
小口売り連続,STRONG,2026-08-19,15:14:53,4418,1024.0,10,,
UNDER急増,,2026-08-19,15:14:53,6620,697.0,106.5,31100,安値圏
小口売り連続,WATCH,2026-08-19,15:18:00,5591,795.0,5,,
UNDER急増,,2026-08-19,15:18:57,4570,1001.0,34.7,15600,安値圏
小口売り連続,WATCH,2026-08-19,15:19:02,5729,1755.0,5,,
小口売り連続,WATCH,2026-08-19,15:22:01,5707,1053.0,5,,
小口売り連続,WATCH,2026-08-20,09:00:28,5590,666.0,5,,
UNDER急増,,2026-08-20,09:01:17,3449,3815.0,26.2,6700,安値圏
UNDER急増,,2026-08-20,09:01:47,3963,344.0,69.3,28400,安値圏
UNDER急増,,2026-08-20,09:02:11,5729,1811.0,33.6,7500,安値圏
UNDER急増,,2026-08-20,09:02:16,9556,2133.0,28.3,5800,安値圏
